Date,Close,Open,High,Low,Volume (in Billion)
2019-03-01,"10,863.50","10,842.65","10,877.90","10,823.10",308.53
2019-03-05,"10,987.45","10,864.85","10,994.90","10,817.00",373.22
2019-03-06,"11,053.00","11,024.85","11,062.30","10,998.85",372.55
2019-03-07,"11,058.20","11,077.95","11,089.05","11,027.10",321.21
2019-03-08,"11,035.40","11,038.85","11,049.00","11,008.95",326.57
2019-03-11,"11,168.05","11,068.75","11,180.90","11,059.85",352.24
2019-03-12,"11,301.20","11,231.35","11,320.40","11,227.00",391.31
2019-03-13,"11,341.70","11,326.20","11,352.30","11,276.60",383.00
2019-03-14,"11,343.25","11,382.50","11,383.45","11,313.75",294.48
2019-03-15,"11,426.85","11,376.85","11,487.00","11,370.80",463.71
2019-03-18,"11,462.20","11,473.85","11,530.15","11,412.50",320.25
2019-03-19,"11,532.40","11,500.30","11,543.85","11,451.25",326.10
2019-03-20,"11,521.05","11,553.35","11,556.10","11,503.10",366.30
2019-03-22,"11,456.90","11,549.20","11,572.80","11,434.55",386.19
2019-03-25,"11,354.25","11,395.65","11,395.65","11,311.60",294.46
2019-03-26,"11,483.25","11,375.20","11,496.75","11,352.45",282.58
2019-03-27,"11,445.05","11,531.45","11,546.20","11,413.00",350.45
2019-03-28,"11,570.00","11,463.65","11,588.50","11,452.45",527.68
2019-03-29,"11,623.90","11,625.45","11,630.35","11,570.15",416.28
2019-04-01,"11,669.15","11,665.20","11,738.10","11,644.75",379.57
2019-04-02,"11,713.20","11,711.55","11,729.35","11,655.85",386.13
2019-04-03,"11,643.95","11,735.30","11,761.00","11,629.15",365.76
2019-04-04,"11,598.00","11,660.20","11,662.55","11,559.20",349.03
2019-04-05,"11,665.95","11,638.40","11,689.65","11,609.50",266.67
2019-04-08,"11,604.50","11,704.35","11,710.30","11,549.10",260.93
2019-04-09,"11,671.95","11,612.05","11,683.90","11,569.70",300.47
2019-04-10,"11,584.30","11,646.85","11,680.05","11,571.75",359.94
2019-04-11,"11,596.70","11,592.55","11,606.70","11,550.55",279.78
2019-04-12,"11,643.45","11,612.85","11,657.35","11,578.80",246.01
2019-04-15,"11,690.35","11,667.00","11,704.60","11,648.25",290.00
2019-04-16,"11,787.15","11,736.20","11,810.95","11,731.55",354.32
2019-04-18,"11,752.80","11,856.15","11,856.15","11,738.50",339.65
2019-04-22,"11,594.45","11,727.05","11,727.05","11,583.95",260.36
2019-04-23,"11,575.95","11,612.95","11,645.95","11,564.80",272.54
2019-04-24,"11,726.15","11,601.50","11,740.85","11,578.85",335.20
2019-04-25,"11,641.80","11,735.70","11,796.75","11,624.30",604.36
2019-04-26,"11,754.65","11,683.75","11,762.90","11,661.75",333.48
2019-04-30,"11,748.15","11,748.75","11,756.25","11,655.90",532.63
2019-05-02,"11,724.75","11,725.55","11,789.30","11,699.55",380.28
2019-05-03,"11,712.25","11,722.60","11,770.90","11,699.35",305.52
2019-05-06,"11,598.25","11,605.80","11,632.55","11,571.35",299.05
2019-05-07,"11,497.90","11,651.50","11,657.05","11,484.45",337.50
2019-05-08,"11,359.45","11,478.70","11,479.10","11,346.95",372.83
2019-05-09,"11,301.80","11,322.40","11,357.60","11,255.05",373.03
2019-05-10,"11,278.90","11,314.15","11,345.80","11,251.05",387.32
2019-05-13,"11,148.20","11,258.70","11,300.20","11,125.60",357.59
2019-05-14,"11,222.05","11,151.65","11,294.75","11,108.30",398.12
2019-05-15,"11,157.00","11,271.70","11,286.80","11,136.95",414.17
2019-05-16,"11,257.10","11,180.35","11,281.55","11,143.35",350.74
2019-05-17,"11,407.15","11,261.90","11,426.15","11,259.85",412.11
2019-05-20,"11,828.25","11,651.90","11,845.20","11,591.70",452.10
2019-05-21,"11,709.10","11,863.65","11,883.55","11,682.80",381.04
2019-05-22,"11,737.90","11,727.95","11,784.80","11,682.40",355.87
2019-05-23,"11,657.05","11,901.30","12,041.15","11,614.50",569.03
2019-05-24,"11,844.10","11,748.00","11,859.00","11,658.10",374.64
2019-05-27,"11,924.75","11,855.50","11,957.15","11,812.40",348.36
2019-05-28,"11,928.75","11,958.35","11,958.55","11,864.90",598.31
2019-05-29,"11,861.10","11,905.80","11,931.90","11,836.80",318.07
2019-05-30,"11,945.90","11,865.30","11,968.55","11,859.40",421.20
2019-05-31,"11,922.80","11,999.80","12,039.25","11,829.45",438.88
2019-06-03,"12,088.55","11,953.75","12,103.05","11,920.10",315.30
2019-06-04,"12,021.65","12,052.65","12,095.20","12,005.85",289.22
2019-06-06,"11,843.75","12,039.80","12,039.80","11,830.25",415.21
2019-06-07,"11,870.65","11,865.20","11,897.50","11,769.50",302.46
2019-06-10,"11,922.70","11,934.90","11,975.05","11,871.75",303.33
2019-06-11,"11,965.60","11,959.85","12,000.35","11,904.35",332.18
2019-06-12,"11,906.20","11,962.45","11,962.45","11,866.35",283.72
2019-06-13,"11,914.05","11,873.90","11,931.35","11,817.05",447.90
2019-06-14,"11,823.30","11,910.10","11,911.85","11,797.70",390.29
2019-06-17,"11,672.15","11,844.00","11,844.05","11,657.75",295.53
2019-06-18,"11,691.50","11,677.05","11,727.20","11,641.15",365.53
2019-06-19,"11,691.45","11,744.45","11,802.50","11,625.10",446.93
2019-06-20,"11,831.75","11,653.65","11,843.50","11,635.05",442.02
2019-06-21,"11,724.10","11,827.60","11,827.95","11,705.10",468.43
2019-06-24,"11,699.65","11,725.80","11,754.00","11,670.20",277.62
2019-06-25,"11,796.45","11,681.00","11,814.40","11,651.00",300.48
2019-06-26,"11,847.55","11,768.15","11,871.85","11,757.55",327.88
2019-06-27,"11,841.55","11,860.85","11,911.15","11,821.05",480.17
2019-06-28,"11,788.85","11,861.15","11,871.70","11,775.50",303.89
2019-07-01,"11,865.60","11,839.90","11,884.65","11,830.80",278.42
2019-07-02,"11,910.30","11,890.30","11,917.45","11,814.70",363.20
2019-07-03,"11,916.75","11,932.15","11,945.20","11,887.05",340.53
2019-07-04,"11,946.75","11,928.80","11,969.25","11,923.65",333.59
2019-07-05,"11,811.15","11,964.75","11,981.75","11,797.90",530.72
2019-07-08,"11,558.60","11,770.40","11,771.90","11,523.30",464.03
2019-07-09,"11,555.90","11,531.60","11,582.55","11,461.00",442.52
2019-07-10,"11,498.90","11,536.15","11,593.70","11,475.65",337.57
2019-07-11,"11,582.90","11,561.45","11,599.00","11,519.50",317.26
2019-07-12,"11,552.50","11,601.15","11,639.55","11,538.60",359.42
2019-07-15,"11,588.35","11,614.75","11,618.40","11,532.30",368.79
2019-07-16,"11,662.60","11,596.65","11,670.05","11,573.95",480.16
2019-07-17,"11,687.50","11,670.75","11,706.65","11,651.15",464.83
2019-07-18,"11,596.90","11,675.60","11,677.15","11,582.40",498.26
2019-07-19,"11,419.25","11,627.95","11,640.35","11,399.30",446.05
2019-07-22,"11,346.20","11,392.85","11,398.15","11,301.25",516.04
2019-07-23,"11,331.05","11,372.25","11,398.15","11,302.80",458.93
2019-07-24,"11,271.30","11,322.45","11,359.75","11,229.80",413.20
2019-07-25,"11,252.15","11,290.40","11,361.40","11,239.35",553.68
2019-07-26,"11,284.30","11,247.45","11,307.60","11,210.05",522.67
2019-07-29,"11,189.20","11,307.50","11,310.95","11,152.40",482.86
2019-07-30,"11,085.40","11,213.70","11,267.45","11,072.65",479.06
2019-07-31,"11,118.00","11,034.05","11,145.30","10,999.40",536.69
2019-08-01,"10,980.00","11,060.20","11,076.75","10,881.00",499.92
2019-08-02,"10,997.35","10,930.30","11,080.15","10,848.95",547.42
2019-08-05,"10,862.60","10,895.80","10,895.80","10,782.60",506.56
2019-08-06,"10,948.25","10,815.40","11,018.55","10,813.80",517.89
2019-08-07,"10,855.50","10,958.10","10,975.65","10,835.90",548.47
2019-08-08,"11,032.45","10,899.20","11,058.05","10,842.95",482.47
2019-08-09,"11,109.65","11,087.90","11,181.45","11,062.80",538.06
2019-08-13,"10,925.85","11,139.40","11,145.90","10,901.60",624.64
2019-08-14,"11,029.40","11,003.25","11,078.15","10,935.60",511.54
2019-08-16,"11,047.80","11,043.65","11,068.65","10,924.30",470.91
2019-08-19,"11,053.90","11,094.80","11,146.90","11,037.85",369.49
2019-08-20,"11,017.00","11,063.90","11,076.30","10,985.30",444.72
2019-08-21,"10,918.70","11,018.15","11,034.20","10,906.65",557.87
2019-08-22,"10,741.35","10,905.30","10,908.25","10,718.30",668.19
2019-08-23,"10,829.35","10,699.60","10,862.55","10,637.15",667.08
2019-08-26,"11,057.85","11,000.30","11,070.30","10,756.55",684.14
2019-08-27,"11,105.35","11,106.55","11,141.75","11,049.50",685.55
2019-08-28,"11,046.10","11,101.30","11,129.65","10,987.65",549.95
2019-08-29,"10,948.30","10,996.05","11,021.10","10,922.40",649.88
2019-08-30,"11,023.25","10,987.80","11,042.60","10,874.80",628.15
2019-09-03,"10,797.90","10,960.95","10,967.50","10,772.70",483.04
2019-09-04,"10,844.65","10,790.40","10,858.75","10,746.35",508.78
2019-09-05,"10,847.90","10,860.95","10,920.10","10,816.00",595.70
2019-09-06,"10,946.20","10,883.80","10,957.05","10,867.45",497.21
2019-09-09,"11,003.05","10,936.70","11,028.85","10,889.80",412.47
2019-09-11,"11,035.70","11,028.50","11,054.80","11,011.65",687.14
2019-09-12,"10,982.80","11,058.30","11,081.75","10,964.95",551.44
2019-09-13,"11,075.90","10,986.80","11,084.45","10,945.75",624.30
2019-09-16,"11,003.50","10,994.85","11,052.70","10,968.20",434.45
2019-09-17,"10,817.60","11,000.10","11,000.10","10,796.50",482.01
2019-09-18,"10,840.65","10,872.80","10,885.15","10,804.85",519.15
2019-09-19,"10,704.80","10,845.20","10,845.20","10,670.25",642.60
2019-09-20,"11,274.20","10,746.80","11,381.90","10,691.00","1,356.77"
2019-09-23,"11,600.20","11,542.70","11,694.85","11,471.35",882.83
2019-09-24,"11,588.20","11,590.70","11,655.05","11,539.20",651.72
2019-09-25,"11,440.20","11,564.85","11,564.95","11,416.10",629.06
2019-09-26,"11,571.20","11,469.85","11,610.85","11,466.35",844.47
2019-09-27,"11,512.40","11,556.35","11,593.60","11,499.75",650.02
2019-09-30,"11,474.45","11,491.15","11,508.25","11,390.80",756.85
2019-10-01,"11,359.90","11,515.40","11,554.20","11,247.90","1,305.41"
2019-10-03,"11,314.00","11,322.25","11,370.40","11,257.35","1,017.48"
2019-10-04,"11,174.75","11,388.45","11,400.30","11,158.35",928.52
2019-10-07,"11,126.40","11,196.20","11,233.85","11,112.65",733.20
2019-10-09,"11,313.30","11,152.95","11,321.60","11,090.15",741.15
2019-10-10,"11,234.55","11,280.50","11,293.35","11,208.55",562.02
2019-10-11,"11,305.05","11,257.70","11,362.90","11,189.40",737.79
2019-10-14,"11,341.15","11,335.90","11,420.45","11,290.05",587.58
2019-10-15,"11,428.30","11,360.85","11,462.35","11,342.10",527.40
2019-10-16,"11,464.00","11,464.95","11,481.05","11,411.10",533.47
2019-10-17,"11,586.35","11,466.30","11,599.10","11,439.65",797.57
2019-10-18,"11,661.85","11,580.30","11,684.70","11,553.15",853.44
2019-10-22,"11,588.35","11,657.15","11,714.35","11,573.65",867.60
2019-10-23,"11,604.10","11,596.20","11,651.60","11,554.40",664.16
2019-10-24,"11,582.60","11,661.65","11,679.60","11,534.65",700.48
2019-10-25,"11,583.90","11,646.15","11,646.90","11,490.75",812.03
2019-10-27,"11,627.15","11,662.25","11,672.40","11,604.60",161.78
2019-10-29,"11,786.85","11,643.95","11,809.40","11,627.35",951.72
2019-10-30,"11,844.10","11,883.90","11,883.95","11,784.45",725.22
2019-10-31,"11,877.45","11,890.45","11,945.00","11,855.10","1,414.84"
2019-11-01,"11,890.60","11,886.60","11,918.30","11,843.35",855.34
2019-11-04,"11,941.30","11,928.90","11,989.15","11,905.35",823.05
2019-11-05,"11,917.20","11,974.60","11,978.95","11,861.90",631.95
2019-11-06,"11,966.05","11,911.50","12,002.90","11,850.25",603.35
2019-11-07,"12,012.05","12,021.10","12,021.40","11,946.85",562.96
2019-11-08,"11,908.15","11,987.15","12,034.15","11,888.75",789.25
2019-11-11,"11,913.45","11,879.20","11,932.65","11,853.95",548.98
2019-11-13,"11,840.45","11,908.30","11,946.80","11,823.20",659.04
2019-11-14,"11,872.10","11,858.75","11,895.65","11,802.65",559.49
2019-11-15,"11,895.45","11,904.20","11,973.65","11,879.25",580.15
2019-11-18,"11,884.50","11,915.15","11,946.20","11,867.60",514.35
2019-11-19,"11,940.10","11,919.45","11,958.85","11,881.75",613.91
2019-11-20,"11,999.10","12,004.75","12,038.60","11,966.05",646.66
2019-11-21,"11,968.40","12,025.65","12,028.20","11,956.90",557.69
2019-11-22,"11,914.40","11,967.30","11,968.10","11,883.50",486.82
2019-11-25,"12,073.75","11,922.45","12,084.50","11,919.75",534.29
2019-11-26,"12,037.70","12,110.20","12,132.45","12,006.35","1,201.34"
2019-11-27,"12,100.70","12,068.50","12,114.90","12,055.15",584.23
2019-11-28,"12,151.15","12,132.10","12,158.80","12,099.95",620.48
2019-11-29,"12,056.05","12,146.20","12,147.40","12,017.40",804.43
2019-12-02,"12,048.20","12,137.05","12,137.15","12,023.70",720.95
2019-12-03,"11,994.20","12,067.65","12,068.60","11,956.40",605.79
2019-12-04,"12,043.20","11,969.95","12,054.70","11,935.30",747.19
2019-12-05,"12,018.40","12,071.25","12,081.20","11,998.75",562.23
2019-12-06,"11,921.50","12,047.35","12,057.05","11,888.85",609.22
2019-12-09,"11,937.50","11,939.10","11,981.95","11,888.05",599.12
2019-12-10,"11,856.80","11,950.50","11,953.20","11,844.70",650.22
2019-12-11,"11,910.15","11,867.35","11,923.20","11,832.30",997.65
2019-12-12,"11,971.80","11,944.30","12,005.50","11,934.00",752.62
2019-12-13,"12,086.70","12,026.40","12,098.85","12,023.60",597.71
2019-12-16,"12,053.95","12,131.35","12,134.65","12,046.30",437.70
2019-12-17,"12,165.00","12,082.45","12,182.75","12,070.35",499.59
2019-12-18,"12,221.65","12,197.00","12,237.70","12,163.45",518.86
2019-12-19,"12,259.70","12,223.40","12,268.35","12,191.15",623.05
2019-12-20,"12,271.80","12,266.45","12,293.90","12,252.75",810.68
2019-12-23,"12,262.75","12,235.45","12,287.15","12,213.25",604.78
2019-12-24,"12,214.55","12,269.25","12,283.70","12,202.10",470.29
2019-12-26,"12,126.55","12,211.85","12,221.55","12,118.85",520.33
2019-12-27,"12,245.80","12,172.90","12,258.45","12,157.90",383.79
2019-12-30,"12,255.85","12,274.90","12,286.45","12,213.80",411.09
2019-12-31,"12,168.45","12,247.10","12,247.10","12,151.80",426.93
2020-01-01,"12,182.50","12,202.15","12,222.20","12,165.30",304.08
2020-01-02,"12,282.20","12,198.55","12,289.90","12,195.25",407.70
2020-01-03,"12,226.65","12,261.10","12,265.60","12,191.35",428.77
2020-01-06,"11,993.05","12,170.60","12,179.10","11,974.20",396.50
2020-01-07,"12,052.95","12,079.10","12,152.15","12,005.35",447.82
2020-01-08,"12,025.35","11,939.10","12,044.95","11,929.60",445.99
2020-01-09,"12,215.90","12,153.15","12,224.05","12,132.55",477.47
2020-01-10,"12,256.80","12,271.00","12,311.20","12,213.20",660.63
2020-01-13,"12,329.55","12,296.70","12,337.75","12,285.80",500.97
2020-01-14,"12,362.30","12,333.10","12,374.25","12,308.70",616.26
2020-01-15,"12,343.30","12,349.40","12,355.15","12,278.75",684.35
2020-01-16,"12,355.50","12,347.10","12,389.05","12,315.80",395.67
2020-01-17,"12,352.35","12,328.40","12,385.45","12,321.40",502.06
2020-01-20,"12,224.55","12,430.50","12,430.50","12,216.90",491.61
2020-01-21,"12,169.85","12,195.30","12,230.05","12,162.30",443.98
2020-01-22,"12,106.90","12,218.35","12,225.05","12,087.90",526.30
2020-01-23,"12,180.35","12,123.75","12,189.00","12,094.10",867.65
2020-01-24,"12,248.25","12,174.55","12,272.15","12,149.65",593.24
2020-01-27,"12,119.00","12,197.10","12,216.60","12,107.00",441.16
2020-01-28,"12,055.80","12,148.10","12,163.55","12,024.50",478.48
2020-01-29,"12,129.50","12,114.90","12,169.60","12,103.80",514.36
2020-01-30,"12,035.80","12,147.75","12,150.30","12,010.60",538.14
2020-01-31,"11,962.10","12,100.40","12,103.55","11,945.85",771.28
2020-02-01,"11,661.85","11,939.00","12,017.35","11,633.30",537.63
2020-02-03,"11,707.90","11,627.45","11,749.85","11,614.50",669.82
2020-02-04,"11,979.65","11,786.25","11,986.15","11,783.40",560.43
2020-02-05,"12,089.15","12,005.85","12,098.15","11,953.35",758.03
2020-02-06,"12,137.95","12,120.00","12,160.60","12,084.65",565.12
2020-02-07,"12,098.35","12,151.15","12,154.70","12,073.95",473.47
2020-02-10,"12,031.50","12,102.35","12,103.55","11,990.75",524.71
2020-02-11,"12,107.90","12,108.40","12,172.30","12,099.00",479.98
2020-02-12,"12,201.20","12,151.00","12,231.75","12,144.30",411.73
2020-02-13,"12,174.65","12,219.55","12,225.65","12,139.80",501.19
2020-02-14,"12,113.45","12,190.15","12,246.70","12,091.20",622.78
2020-02-17,"12,045.80","12,131.80","12,159.60","12,037.00",455.19
2020-02-18,"11,992.50","12,028.25","12,030.75","11,908.05",676.85
2020-02-19,"12,125.90","12,090.60","12,134.70","12,042.10",513.57
2020-02-20,"12,080.85","12,119.00","12,152.00","12,071.45",502.60
2020-02-24,"11,829.40","12,012.55","12,012.55","11,813.40",490.80
2020-02-25,"11,797.90","11,877.50","11,883.05","11,779.90",461.00
2020-02-26,"11,678.50","11,738.55","11,783.25","11,639.60",567.62
2020-02-27,"11,633.30","11,661.25","11,663.85","11,536.70",608.61
2020-02-28,"11,201.75","11,382.00","11,384.80","11,175.05",809.90
2020-03-02,"11,132.75","11,387.35","11,433.00","11,036.25",680.80
2020-03-03,"11,303.30","11,217.55","11,342.25","11,152.55",696.52
2020-03-04,"11,251.00","11,351.35","11,356.60","11,082.15",797.65
2020-03-05,"11,269.00","11,306.05","11,389.50","11,244.60","1,352.49"
2020-03-06,"10,989.45","10,942.65","11,035.10","10,827.40","1,810.97"
2020-03-09,"10,451.45","10,742.05","10,751.55","10,294.45","1,565.51"
2020-03-11,"10,458.40","10,334.30","10,545.10","10,334.00","1,218.55"
2020-03-12,"9,590.15","10,039.95","10,040.75","9,508.00","1,343.49"
2020-03-13,"9,955.20","9,107.60","10,159.40","8,555.15","1,387.95"
2020-03-16,"9,197.40","9,587.80","9,602.20","9,165.10",897.73
2020-03-17,"8,967.05","9,285.40","9,403.80","8,915.60",935.62
2020-03-18,"8,468.80","9,088.45","9,127.55","8,407.05","1,516.63"
2020-03-19,"8,263.45","8,063.30","8,575.45","7,832.55",925.72
2020-03-20,"8,745.45","8,284.45","8,883.00","8,178.20","1,071.52"
2020-03-23,"7,610.25","7,945.70","8,159.25","7,583.60",653.54
2020-03-24,"7,801.05","7,848.30","8,036.95","7,511.10",738.42
2020-03-25,"8,317.85","7,735.15","8,376.75","7,714.75",736.87
2020-03-26,"8,641.45","8,451.00","8,749.05","8,304.90",865.59
2020-03-27,"8,660.25","8,949.10","9,038.90","8,522.90",801.45
2020-03-30,"8,281.10","8,385.95","8,576.00","8,244.00",593.25
2020-03-31,"8,597.75","8,529.35","8,678.30","8,358.00",712.66
2020-04-01,"8,253.80","8,584.10","8,588.10","8,198.35",506.34
2020-04-03,"8,083.80","8,356.55","8,356.55","8,055.80",697.03
2020-04-07,"8,792.20","8,446.30","8,819.40","8,360.95",814.18
2020-04-08,"8,748.75","8,688.90","9,131.70","8,653.90",896.53
2020-04-09,"9,111.90","8,973.05","9,128.35","8,904.55",742.14
2020-04-13,"8,993.85","9,103.95","9,112.05","8,912.40",643.97
2020-04-15,"8,925.30","9,196.40","9,261.20","8,874.10",879.15
2020-04-16,"8,992.80","8,851.25","9,053.75","8,821.90",719.44
2020-04-17,"9,266.75","9,323.45","9,324.00","9,091.35",684.21
2020-04-20,"9,261.85","9,390.20","9,390.85","9,230.80",726.36
2020-04-21,"8,981.45","9,016.95","9,044.40","8,909.40",655.12
2020-04-22,"9,187.30","9,026.75","9,209.75","8,946.25",734.38
2020-04-23,"9,313.90","9,232.35","9,343.60","9,170.15",666.65
2020-04-24,"9,154.40","9,163.90","9,296.90","9,141.30",659.44
2020-04-27,"9,282.30","9,259.70","9,377.10","9,250.35",512.79
2020-04-28,"9,380.90","9,389.80","9,404.40","9,260.00",614.55
2020-04-29,"9,553.35","9,408.60","9,599.85","9,392.35",653.03
2020-04-30,"9,859.90","9,753.50","9,889.05","9,731.50",931.17
2020-05-04,"9,293.50","9,533.50","9,533.50","9,266.95",687.49
2020-05-05,"9,205.60","9,429.40","9,450.90","9,190.75",725.20
2020-05-06,"9,270.90","9,226.80","9,346.90","9,116.50",722.19
2020-05-07,"9,199.05","9,234.05","9,277.85","9,175.90",708.74
2020-05-08,"9,251.50","9,376.95","9,382.65","9,238.20",609.05
2020-05-11,"9,239.20","9,348.15","9,439.90","9,219.95",704.65
2020-05-12,"9,196.55","9,168.85","9,240.85","9,043.95",805.46
2020-05-13,"9,383.55","9,584.20","9,584.50","9,351.10",846.40
2020-05-14,"9,142.75","9,213.95","9,281.10","9,119.75",602.56
2020-05-15,"9,136.85","9,182.40","9,182.40","9,050.00",575.86
2020-05-18,"8,823.25","9,158.30","9,158.30","8,806.75",772.98
2020-05-19,"8,879.10","8,961.70","9,030.35","8,855.30",762.15
2020-05-20,"9,066.55","8,889.15","9,093.80","8,875.35",622.31
2020-05-21,"9,106.25","9,079.45","9,178.55","9,056.10",631.54
2020-05-22,"9,039.25","9,067.90","9,149.60","8,968.55",675.76
2020-05-26,"9,029.05","9,099.75","9,161.65","8,996.65",654.96
2020-05-27,"9,314.95","9,082.20","9,334.00","9,004.25",763.49
2020-05-28,"9,490.10","9,364.95","9,511.25","9,336.50",837.91
2020-05-29,"9,580.30","9,422.20","9,598.85","9,376.90",967.00
2020-06-01,"9,826.15","9,726.85","9,931.60","9,706.95",794.18
2020-06-02,"9,979.10","9,880.85","9,995.60","9,824.05",770.19
2020-06-03,"10,061.55","10,108.30","10,176.20","10,035.55",794.66
2020-06-04,"10,029.10","10,054.25","10,123.85","9,944.25",775.11
2020-06-05,"10,142.15","10,093.80","10,177.80","10,040.75",987.12
2020-06-08,"10,167.45","10,326.75","10,328.50","10,120.25",936.49
2020-06-09,"10,046.65","10,181.15","10,291.15","10,021.45",754.22
2020-06-10,"10,116.15","10,072.60","10,148.75","10,036.85",632.38
2020-06-11,"9,902.00","10,094.10","10,112.05","9,885.05",715.45
2020-06-12,"9,972.90","9,544.95","9,996.05","9,544.35",796.31
2020-06-15,"9,813.70","9,919.35","9,943.35","9,726.35",716.05
2020-06-16,"9,914.00","10,014.80","10,046.15","9,728.50",899.90
2020-06-17,"9,881.15","9,876.70","10,003.60","9,833.80",685.42
2020-06-18,"10,091.65","9,863.25","10,111.20","9,845.05",622.90
2020-06-19,"10,244.40","10,119.00","10,272.40","10,072.65",892.10
2020-06-22,"10,311.20","10,318.75","10,393.65","10,277.60",685.38
2020-06-23,"10,471.00","10,347.95","10,484.70","10,301.75",669.19
2020-06-24,"10,305.30","10,529.25","10,553.15","10,281.95",854.80
2020-06-25,"10,288.90","10,235.55","10,361.80","10,194.50",994.19
2020-06-26,"10,383.00","10,378.90","10,409.85","10,311.25",671.91
2020-06-29,"10,312.40","10,311.95","10,337.95","10,223.60",574.54
2020-06-30,"10,302.10","10,382.60","10,401.05","10,267.35",556.24
2020-07-01,"10,430.05","10,323.80","10,447.05","10,299.60",573.55
2020-07-02,"10,551.70","10,493.05","10,598.20","10,485.55",597.42
2020-07-03,"10,607.35","10,614.95","10,631.30","10,562.65",525.19
2020-07-06,"10,763.65","10,723.85","10,811.40","10,695.10",571.21
2020-07-07,"10,799.65","10,802.85","10,813.80","10,689.70",636.77
2020-07-08,"10,705.75","10,818.65","10,847.85","10,676.55",767.94
2020-07-09,"10,813.45","10,755.55","10,836.85","10,733.00",618.65
2020-07-10,"10,768.05","10,764.10","10,819.40","10,713.00",590.71
2020-07-13,"10,802.70","10,851.85","10,894.05","10,756.05",554.05
2020-07-14,"10,607.35","10,750.85","10,755.65","10,562.90",532.37
2020-07-15,"10,618.20","10,701.00","10,827.45","10,577.75",715.90
2020-07-16,"10,739.95","10,706.20","10,755.30","10,595.20",694.40
2020-07-17,"10,901.70","10,752.00","10,933.45","10,749.65",676.88
2020-07-20,"11,022.20","10,999.45","11,037.90","10,953.00",554.31
2020-07-21,"11,162.25","11,126.10","11,179.55","11,113.25",772.00
2020-07-22,"11,132.60","11,231.20","11,238.10","11,056.55",765.07
2020-07-23,"11,215.45","11,135.00","11,239.80","11,103.15",621.58
2020-07-24,"11,194.15","11,149.95","11,225.40","11,090.30",678.94
2020-07-27,"11,131.80","11,225.00","11,225.00","11,087.85",588.15
2020-07-28,"11,300.55","11,154.10","11,317.75","11,151.40",683.89
2020-07-29,"11,202.85","11,276.90","11,341.40","11,149.75",600.73
2020-07-30,"11,102.15","11,254.30","11,299.95","11,084.95",677.76
2020-07-31,"11,073.45","11,139.50","11,150.40","11,026.65",642.56
2020-08-03,"10,891.60","11,057.55","11,058.05","10,882.25",680.93
2020-08-04,"11,095.25","10,946.65","11,112.25","10,908.10",625.74
2020-08-05,"11,101.65","11,155.75","11,225.65","11,064.05",667.64
2020-08-06,"11,200.15","11,185.70","11,256.80","11,127.30",600.37
2020-08-07,"11,214.05","11,186.65","11,231.90","11,142.05",452.63
2020-08-10,"11,270.15","11,270.25","11,337.30","11,238.00",492.00
2020-08-11,"11,322.50","11,322.25","11,373.60","11,299.15",586.08
2020-08-12,"11,308.40","11,289.00","11,322.00","11,242.65",609.86
2020-08-13,"11,300.45","11,334.85","11,359.30","11,269.95",562.35
2020-08-14,"11,178.40","11,353.30","11,366.25","11,111.45",645.11
2020-08-17,"11,247.10","11,248.90","11,267.10","11,144.50",633.96
2020-08-18,"11,385.35","11,259.80","11,401.70","11,253.15",579.24
2020-08-19,"11,408.40","11,452.15","11,460.35","11,394.10",626.22
2020-08-20,"11,312.20","11,317.45","11,361.45","11,289.80",791.59
2020-08-21,"11,371.60","11,409.65","11,418.50","11,362.20",668.72
2020-08-24,"11,466.45","11,412.00","11,497.25","11,410.65",532.90
2020-08-25,"11,472.25","11,513.10","11,525.90","11,423.35",638.15
2020-08-26,"11,549.60","11,512.85","11,561.75","11,461.85",743.44
2020-08-27,"11,559.25","11,609.30","11,617.35","11,540.60",719.78
2020-08-28,"11,647.60","11,602.95","11,686.05","11,589.40",807.00
2020-08-31,"11,387.50","11,777.55","11,794.25","11,325.85","1,371.79"
2020-09-01,"11,470.25","11,464.30","11,553.55","11,366.90",783.77
2020-09-02,"11,535.00","11,478.55","11,554.75","11,430.40",593.49
2020-09-03,"11,527.45","11,566.20","11,584.95","11,507.65",607.12
2020-09-04,"11,333.85","11,354.40","11,452.05","11,303.65",681.34
2020-09-07,"11,355.05","11,359.60","11,381.15","11,251.70",560.32
2020-09-08,"11,317.35","11,378.55","11,437.25","11,290.45",572.24
2020-09-09,"11,278.00","11,218.60","11,298.15","11,185.15",728.88
2020-09-10,"11,449.25","11,363.30","11,464.05","11,327.40",679.42
2020-09-11,"11,464.45","11,447.80","11,493.50","11,419.90",554.79
2020-09-14,"11,440.05","11,540.15","11,568.90","11,383.55",642.27
2020-09-15,"11,521.80","11,487.20","11,535.95","11,442.25",506.67
2020-09-16,"11,604.55","11,538.45","11,618.10","11,516.75",527.80
2020-09-17,"11,516.10","11,539.40","11,587.20","11,498.50",517.73
2020-09-18,"11,504.95","11,584.10","11,584.10","11,446.10",764.15
2020-09-21,"11,250.55","11,503.80","11,535.25","11,218.50",602.85
2020-09-22,"11,153.65","11,301.75","11,302.20","11,084.65",672.25
2020-09-23,"11,131.85","11,258.75","11,259.55","11,024.40",714.93
2020-09-24,"10,805.55","11,011.00","11,015.30","10,790.20",706.14
